date,commodity,price_modal
2024-11-18,Tomato,3012.121212121212
2024-11-19,Tomato,3208.4848484848485
2024-11-20,Tomato,3547.590361445783
2024-11-21,Tomato,3764.848484848485
2024-11-22,Tomato,3750.0
2024-11-23,Tomato,3651.829268292683
2024-11-24,Tomato,3645.4545454545455
2024-11-25,Tomato,3781.212121212121
2024-11-26,Tomato,3945.121951219512
2024-11-27,Tomato,4230.120481927711
2024-11-28,Tomato,4396.363636363636
2024-11-29,Tomato,4396.396396396396
2024-12-02,Tomato,5064.242424242424
2024-12-03,Tomato,5765.454545454545
2024-12-04,Tomato,5861.44578313253
2024-12-05,Tomato,5748.780487804878
2024-12-06,Tomato,5753.658536585366
2024-12-07,Tomato,5600.606060606061
2024-12-08,Tomato,5159.393939393939
2024-12-09,Tomato,4200.0
2024-12-10,Tomato,3368.0722891566265
2024-12-11,Tomato,3112.0481927710844
2024-12-12,Tomato,2989.759036144578
2024-12-13,Tomato,2933.5365853658536
2024-12-24,Tomato,2706.024096385542
2024-12-25,Tomato,2569.879518072289
2024-12-26,Tomato,2473.4939759036147
2024-12-27,Tomato,2377.710843373494
2024-12-28,Tomato,2609.6969696969695
2024-12-29,Tomato,2593.939393939394
2024-12-30,Tomato,2340.9638554216867
2024-12-31,Tomato,2178.443113772455
2025-01-01,Tomato,2120.359281437126
2025-01-02,Tomato,2100.0
2025-01-03,Tomato,2061.212121212121
2025-01-04,Tomato,2050.3030303030305
2025-01-05,Tomato,2060.240963855422
2025-01-06,Tomato,1956.0240963855422
2025-01-07,Tomato,1942.1686746987953
2025-01-08,Tomato,1935.5421686746988
2025-01-09,Tomato,1953.3333333333333
2025-01-10,Tomato,1951.5151515151515
2025-01-11,Tomato,2017.4698795180723
2025-01-12,Tomato,2229.5180722891564
2025-01-13,Tomato,2199.3939393939395
2025-01-14,Tomato,2094.9685534591194
2025-01-15,Tomato,2059.285714285714
2025-01-16,Tomato,2109.1603053435115
2025-01-17,Tomato,2246.6257668711655
2025-01-18,Tomato,2190.1840490797545
2025-01-19,Tomato,2173.4939759036147
2025-01-20,Tomato,2115.757575757576
2025-01-21,Tomato,2112.6506024096384
2025-01-22,Tomato,2165.2694610778444
2025-01-23,Tomato,2223.4939759036147
2025-01-24,Tomato,2242.7710843373493
2025-01-25,Tomato,2233.132530120482
2025-01-26,Tomato,2197.590361445783
2025-01-27,Tomato,2209.0361445783133
2025-01-28,Tomato,2309.6385542168673
2025-01-29,Tomato,2482.5301204819275
2025-01-30,Tomato,2401.7964071856286
2025-01-31,Tomato,2365.6626506024095
2025-02-01,Tomato,2412.6506024096384
2025-02-02,Tomato,2395.7831325301204
2025-02-03,Tomato,2375.151515151515
2025-02-04,Tomato,2420.4819277108436
2025-02-05,Tomato,2448.1927710843374
2025-02-06,Tomato,2445.1807228915663
2025-02-07,Tomato,2448.170731707317
2025-02-08,Tomato,2460.0
2025-02-09,Tomato,2491.5151515151515
2025-02-10,Tomato,2470.4819277108436
2025-02-11,Tomato,2398.1927710843374
2025-02-12,Tomato,2353.8922155688624
2025-02-13,Tomato,2218.0722891566265
2025-02-14,Tomato,2114.4578313253014
2025-02-15,Tomato,2050.0
2025-02-16,Tomato,2057.2289156626507
2025-02-17,Tomato,2113.855421686747
2025-02-18,Tomato,2124.242424242424
2025-02-19,Tomato,2140.9638554216867
2025-02-20,Tomato,2073.7804878048782
2025-02-21,Tomato,1965.4545454545455
2025-02-22,Tomato,1934.5454545454545
2025-02-23,Tomato,1909.090909090909
2025-02-24,Tomato,1885.5421686746988
2025-02-25,Tomato,1853.6144578313254
2025-02-26,Tomato,1814.37125748503
2025-02-27,Tomato,1779.6407185628743
2025-02-28,Tomato,1737.9518072289156
2025-03-01,Tomato,1710.909090909091
2025-03-02,Tomato,1690.3030303030303
2025-03-03,Tomato,1665.6626506024097
2025-03-04,Tomato,1606.0975609756097
2025-03-05,Tomato,1594.6107784431138
2025-03-06,Tomato,1520.4819277108434
2025-03-07,Tomato,1470.3030303030303
2025-03-08,Tomato,1515.0602409638554
2025-03-09,Tomato,1546.3855421686746
2025-03-10,Tomato,1568.6746987951808
2025-03-11,Tomato,1540.9638554216867
2025-03-12,Tomato,1528.313253012048
2025-03-13,Tomato,1491.0179640718563
2025-03-14,Tomato,1468.8622754491018
2025-03-15,Tomato,1447.6190476190477
2025-03-17,Tomato,1479.1666666666667
2025-03-18,Tomato,1484.4311377245508
2025-03-19,Tomato,1518.6746987951808
2025-03-20,Tomato,1510.8433734939758
2025-03-21,Tomato,1498.1927710843374
2025-03-22,Tomato,1481.2121212121212
2025-03-23,Tomato,1437.9518072289156
2025-03-24,Tomato,1443.9759036144578
2025-03-25,Tomato,1428.9156626506024
2025-03-26,Tomato,1445.1807228915663
2025-03-27,Tomato,1427.1084337349398
2025-03-28,Tomato,1433.132530120482
2025-03-29,Tomato,1435.5421686746988
2025-03-30,Tomato,1481.8181818181818
2025-03-31,Tomato,1603.6144578313254
2025-04-01,Tomato,1901.2048192771085
2025-04-02,Tomato,1839.1566265060242
2025-04-03,Tomato,1737.3493975903614
2025-04-04,Tomato,1729.940119760479
2025-04-05,Tomato,1691.6167664670659
2025-04-06,Tomato,1681.9277108433735
2025-04-07,Tomato,1703.5928143712574
2025-04-08,Tomato,1726.5060240963855
2025-04-09,Tomato,1707.185628742515
2025-04-10,Tomato,1752.4096385542168
2025-04-11,Tomato,1757.4850299401198
2025-04-12,Tomato,1774.8502994011976
2025-04-13,Tomato,1835.1190476190477
2025-04-14,Tomato,1784.4311377245508
2025-04-15,Tomato,1792.1686746987953
2025-04-16,Tomato,1800.0
2025-04-17,Tomato,1783.2335329341317
2025-04-18,Tomato,1735.5421686746988
2025-04-19,Tomato,1746.3855421686746
