date,commodity,price_modal
2024-11-14,Maize,2778.3783783783783
2024-11-15,Maize,2756.4102564102564
2024-11-16,Maize,2897.3684210526317
2024-11-17,Maize,2869.0476190476193
2024-11-18,Maize,2816.6666666666665
2024-11-19,Maize,2825.0
2024-11-20,Maize,2752.2727272727275
2024-11-21,Maize,2782.9268292682927
2024-11-22,Maize,2812.8205128205127
2024-11-23,Maize,2864.4444444444443
2024-11-24,Maize,2802.1739130434785
2024-11-25,Maize,2800.0
2024-11-26,Maize,2854.7619047619046
2024-11-27,Maize,2862.222222222222
2024-11-28,Maize,2827.2727272727275
2024-11-29,Maize,2821.212121212121
2024-12-02,Maize,2781.3953488372094
2024-12-03,Maize,2792.682926829268
2024-12-04,Maize,2820.5128205128203
2024-12-05,Maize,2785.714285714286
2024-12-06,Maize,2820.0
2024-12-07,Maize,2841.6666666666665
2024-12-08,Maize,2797.4358974358975
2024-12-09,Maize,2868.181818181818
2024-12-10,Maize,2841.025641025641
2024-12-11,Maize,2863.4146341463415
2024-12-12,Maize,2890.243902439024
2024-12-13,Maize,2875.609756097561
2024-12-24,Maize,2902.5641025641025
2024-12-25,Maize,2892.1052631578946
2024-12-26,Maize,2848.7179487179487
2024-12-27,Maize,2910.0
2024-12-28,Maize,2819.4444444444443
2024-12-29,Maize,2851.2820512820513
2024-12-30,Maize,2791.891891891892
2024-12-31,Maize,2850.0
2025-01-01,Maize,2931.5789473684213
2025-01-02,Maize,2894.7368421052633
2025-01-03,Maize,2855.5555555555557
2025-01-04,Maize,2856.4102564102564
2025-01-05,Maize,2887.5
2025-01-06,Maize,2892.1052631578946
2025-01-07,Maize,2892.5
2025-01-08,Maize,2872.5
2025-01-09,Maize,2900.0
2025-01-10,Maize,2878.048780487805
2025-01-11,Maize,2832.5
2025-01-12,Maize,2900.0
2025-01-13,Maize,2909.756097560976
2025-01-14,Maize,2945.714285714286
2025-01-15,Maize,2983.3333333333335
2025-01-16,Maize,2890.0
2025-01-17,Maize,2872.222222222222
2025-01-18,Maize,2887.1794871794873
2025-01-19,Maize,2910.0
2025-01-20,Maize,2924.324324324324
2025-01-21,Maize,2905.2631578947367
2025-01-22,Maize,2982.051282051282
2025-01-23,Maize,2880.0
2025-01-24,Maize,2886.842105263158
2025-01-25,Maize,2892.3076923076924
2025-01-26,Maize,2880.9523809523807
2025-01-27,Maize,2867.5675675675675
2025-01-28,Maize,2868.4210526315787
2025-01-29,Maize,2889.4736842105262
2025-01-30,Maize,2859.4594594594596
2025-01-31,Maize,2915.3846153846152
2025-02-01,Maize,2895.0
2025-02-02,Maize,2915.7894736842104
2025-02-03,Maize,2855.2631578947367
2025-02-04,Maize,2918.9189189189187
2025-02-05,Maize,2921.0526315789475
2025-02-06,Maize,2930.769230769231
2025-02-07,Maize,2887.8048780487807
2025-02-08,Maize,2972.972972972973
2025-02-09,Maize,2964.864864864865
2025-02-10,Maize,2945.945945945946
2025-02-11,Maize,2938.4615384615386
2025-02-12,Maize,2839.0243902439024
2025-02-13,Maize,2902.777777777778
2025-02-14,Maize,2912.8205128205127
2025-02-15,Maize,2900.0
2025-02-16,Maize,2972.5
2025-02-17,Maize,2907.317073170732
2025-02-18,Maize,2902.439024390244
2025-02-19,Maize,2902.5641025641025
2025-02-20,Maize,2860.5263157894738
2025-02-21,Maize,2871.7948717948716
2025-02-22,Maize,2880.487804878049
2025-02-23,Maize,2907.1428571428573
2025-02-24,Maize,2935.135135135135
2025-02-25,Maize,2847.6190476190477
2025-02-26,Maize,2842.5
2025-02-27,Maize,2877.5
2025-02-28,Maize,2907.5
2025-03-01,Maize,2831.7073170731705
2025-03-02,Maize,2897.4358974358975
2025-03-03,Maize,2888.8888888888887
2025-03-04,Maize,2891.1111111111113
2025-03-05,Maize,2816.279069767442
2025-03-06,Maize,2895.121951219512
2025-03-07,Maize,2851.1627906976746
2025-03-08,Maize,2851.1111111111113
2025-03-09,Maize,2797.6190476190477
2025-03-10,Maize,2774.4186046511627
2025-03-11,Maize,2775.0
2025-03-12,Maize,2752.3809523809523
2025-03-13,Maize,2730.9523809523807
2025-03-14,Maize,2742.222222222222
2025-03-15,Maize,2779.5454545454545
2025-03-17,Maize,2797.7272727272725
2025-03-18,Maize,2732.5581395348836
2025-03-19,Maize,2738.6363636363635
2025-03-20,Maize,2756.0975609756097
2025-03-21,Maize,2714.6341463414633
2025-03-22,Maize,2697.6744186046512
2025-03-23,Maize,2690.4761904761904
2025-03-24,Maize,2660.9756097560976
2025-03-25,Maize,2682.9268292682927
2025-03-26,Maize,2759.5238095238096
2025-03-27,Maize,2761.5384615384614
2025-03-28,Maize,2720.0
2025-03-29,Maize,2704.6511627906975
2025-03-30,Maize,2797.6744186046512
2025-03-31,Maize,2746.3414634146343
2025-04-01,Maize,2746.153846153846
2025-04-02,Maize,2863.8888888888887
2025-04-03,Maize,2797.4358974358975
2025-04-04,Maize,2719.0476190476193
2025-04-05,Maize,2756.4102564102564
2025-04-06,Maize,2760.0
2025-04-07,Maize,2761.904761904762
